,name,nation,age,team,year,stage,position,time_in_s,gc,gc_time_in_s,mount_jerseys,point_jerseys,sprint_jerseys,youth_jerseys,followers,total_wins,n_tours,n_stages,avg_year,best_pos_ovr,avg_pos_ovr,worst_pos_ovr,best_time_ovr,avg_time_ovr,worst_time_ovr,best_gc_ovr,avg_gc_ovr,worst_gc_ovr,best_gc_time_ovr,avg_gc_time_ovr,worst_gc_time_ovr,n_top10_ovr,n_win_ovr,best_pos_ovr_l3,avg_pos_ovr_l3,worst_pos_ovr_l3,best_time_ovr_l3,avg_time_ovr_l3,worst_time_ovr_l3,best_gc_ovr_l3,avg_gc_ovr_l3,worst_gc_ovr_l3,best_gc_time_ovr_l3,avg_gc_time_ovr_l3,worst_gc_time_ovr_l3,n_top10_l3,n_win_l3,perc_top10_ovr,perc_win_ovr,2015_div,2015_fc_rank,2015_race_days,2015_team,2015_wins,2015_year_km,2016_div,2016_fc_rank,2016_race_days,2016_team,2016_wins,2016_year_km,2017_div,2017_fc_rank,2017_race_days,2017_team,2017_wins,2017_year_km,2018_div,2018_fc_rank,2018_race_days,2018_team,2018_wins,2018_year_km,date,stage_type_code,dist,finish,temp,rel_humid,wind_dir,wind_speed,clouds_ovrl,visibility,y_label
1989,B.Tankink,Netherlands,37,Team LottoNL-Jumbo,2015,6,55,17635.0,49,94232.0,0,0,1,1,1,1,1,7,2015.0,29,49.14285714285714,94,1848.0,13725.714285714286,22174.0,33,40.714285714285715,52,9801.0,55497.142857142855,96080.0,0.0,0.0,33,52.0,68,1848.0,13885.666666666664,22174.0,48,49.66666666666666,52,76597.0,88969.66666666669,96080.0,0.0,0.0,0.0,0.0,PRT,940.0,67.0,Team LottoNL-Jumbo,0.0,11251.2,PRT,1475.0,80.0,Team LottoNL-Jumbo,0.0,12649.9,PRT,1631.0,61.0,Team LottoNL - Jumbo,0.0,10981.4,PRT,990.0,38.0,Team LottoNL - Jumbo,0.0,5642.0,2015-08-07,3,174.0,Bukowina Tatrzańska,29.9,39,E,3,2,8,0
1990,S.Denifl,Austria,28,IAM Cycling,2015,6,43,17635.0,51,94232.0,2,0,0,1,3,5,2,12,2015.416666666667,43,144.75,999,1875.0,96541.91666666669,999999.0,50,142.08333333333334,999,9801.0,127354.33333333331,999999.0,0.0,0.0,82,389.66666666666674,999,18776.0,346515.66666666674,999999.0,53,369.33333333333326,999,43621.0,368672.33333333326,999999.0,0.0,0.0,0.0,0.0,PRT,706.0,39.0,IAM Cycling,0.0,6247.5,PRT,937.0,52.0,IAM Cycling,0.0,8350.1,PROF,327.0,59.0,Aqua Blue Sport,2.0,9329.7,PROF,2170.0,28.0,Aqua Blue Sport,0.0,4306.9,2015-08-07,3,174.0,Bukowina Tatrzańska,29.9,39,E,3,2,8,0
1991,A.Domont,Russia,25,AG2R La Mondiale,2015,7,84,1934.0,68,97072.0,0,2,0,3,1,3,1,7,2015.0,42,79.0,109,1934.0,13867.428571428569,22174.0,60,71.42857142857143,86,9801.0,55768.285714285725,97072.0,0.0,0.0,51,73.33333333333333,85,1934.0,14216.333333333336,22174.0,65,69.0,74,76597.0,89602.33333333331,97072.0,0.0,0.0,0.0,0.0,PRT,549.0,76.0,Team Katusha,1.0,12166.7,PRT,174.0,43.0,Team Katusha,0.0,6792.9,PRT,233.0,83.0,Astana Pro Team,0.0,12714.5,PRT,139.0,61.0,Astana Pro Team,1.0,9678.1,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
1992,D.Formolo,Italy,23,Cannondale - Garmin,2015,7,65,1895.0,9,93961.0,0,0,0,1,7,3,4,27,2015.7407407407406,2,37.22222222222222,86,1872.0,13959.888888888889,21670.0,2,23.555555555555557,78,9793.0,56706.037037037044,109117.0,6.0,0.0,3,14.0,23,11776.0,12659.666666666664,13154.0,8,11.0,14,63053.0,75252.0,87874.0,1.0,0.0,0.2222222222222222,0.0,PRT,136.0,68.0,Team Cannondale - Garmin,1.0,10476.6,PRT,128.0,74.0,Cannondale - Drapac Pro Cycling,0.0,11507.7,PRT,176.0,60.0,Cannondale - Drapac Pro Cycling,0.0,9670.3,PRT,51.0,77.0,Bora - Hansgrohe,0.0,12257.1,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
1993,S.Reichenbach,Switzerland,26,IAM Cycling,2015,7,50,1881.0,12,94004.0,0,0,0,0,4,0,2,12,2015.833333333333,3,149.83333333333334,999,1881.0,95964.91666666669,999999.0,6,144.0,999,9801.0,125883.66666666669,999999.0,1.0,0.0,112,416.33333333333326,999,14754.0,345081.33333333326,999999.0,104,405.66666666666674,999,37081.0,364884.0,999999.0,0.0,0.0,0.08333333333333333,0.0,PRT,249.0,56.0,IAM Cycling,0.0,8371.5,PRT,72.0,69.0,FDJ,0.0,10502.2,PRT,186.0,57.0,FDJ,0.0,9000.3,PRT,168.0,55.0,Groupama - FDJ,0.0,9524.1,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
1994,F.Ventoso,Spain,33,Movistar Team,2015,7,60,1892.0,65,96949.0,0,3,0,0,1,7,2,12,2015.416666666667,26,142.25,999,1892.0,96612.08333333331,999999.0,32,149.41666666666666,999,9801.0,127580.41666666669,999999.0,0.0,0.0,26,358.66666666666674,999,18776.0,346515.66666666674,999999.0,32,355.66666666666674,999,43621.0,368672.33333333326,999999.0,0.0,0.0,0.0,0.0,PRT,1296.0,67.0,Movistar Team,0.0,10384.1,PRT,1157.0,62.0,Movistar Team,0.0,9639.6,PRT,1166.0,70.0,BMC Racing Team,0.0,11845.5,PRT,1613.0,66.0,BMC Racing Team,0.0,11017.8,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
1995,V.Conti,Italy,22,Lampre - Merida,2015,7,24,1834.0,66,96972.0,0,1,0,0,2,4,3,21,2016.666666666667,16,63.61904761904761,141,1834.0,13496.47619047619,22174.0,16,63.28571428571429,113,9801.0,52900.142857142855,97894.0,0.0,0.0,21,44.0,65,12283.0,12860.333333333336,13154.0,42,50.0,57,63133.0,75703.0,88560.0,0.0,0.0,0.0,0.0,PRT,610.0,74.0,Lampre - Merida,1.0,11223.7,PRT,447.0,83.0,Lampre - Merida,1.0,13232.3,PRT,254.0,73.0,UAE Team Emirates,0.0,11831.7,PRT,284.0,78.0,UAE Team Emirates,0.0,11909.7,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
1996,J.Fumeaux,Switzerland,27,IAM Cycling,2015,7,45,1871.0,84,97690.0,0,0,0,0,1,1,2,12,2015.416666666667,45,162.0,999,1871.0,96673.83333333331,999999.0,60,159.91666666666666,999,9801.0,127627.75,999999.0,0.0,0.0,74,391.33333333333326,999,18776.0,346515.66666666674,999999.0,63,375.33333333333326,999,43621.0,368672.33333333326,999999.0,0.0,0.0,0.0,0.0,PRT,1642.0,44.0,IAM Cycling,0.0,6470.5,PRT,1013.0,47.0,IAM Cycling,0.0,7504.4,CONT,2020.0,38.0,Roth - Akros,0.0,5759.0,NONE,999999,0.0,NONE,0.0,0.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
1997,X.Zandio,Denmark,38,Team Sky,2015,7,67,1900.0,107,99242.0,1,1,0,0,3,11,1,7,2015.0,67,109.28571428571428,146,1900.0,14177.428571428569,22846.0,106,122.71428571428572,144,9801.0,57003.57142857143,99242.0,0.0,0.0,67,88.33333333333331,131,1900.0,14381.333333333336,22846.0,107,116.66666666666669,135,78944.0,91842.66666666669,99242.0,0.0,0.0,0.0,0.0,PRT,475.0,49.0,Team Cannondale - Garmin,1.0,8014.7,PROF,1679.0,15.0,Stölting Service Group,0.0,2324.0,PROF,467.0,69.0,Aqua Blue Sport,0.0,11065.1,PROF,333.0,31.0,Aqua Blue Sport,2.0,4808.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
1998,D.Atapuma,USA,27,BMC Racing Team,2015,7,108,2001.0,30,95105.0,0,0,0,1,2,3,1,7,2015.0,18,73.42857142857143,109,2001.0,13586.428571428569,21046.0,26,61.57142857142857,109,9801.0,55035.571428571435,95105.0,0.0,0.0,18,57.33333333333334,108,2001.0,13560.666666666664,21046.0,26,27.66666666666667,30,75469.0,87892.66666666669,95105.0,0.0,0.0,0.0,0.0,PRT,393.0,72.0,Team Sky,0.0,10815.7,PRT,1340.0,76.0,Team Sky,0.0,11584.6,PRT,336.0,51.0,Team Sky,1.0,7358.6,PRT,1384.0,78.0,Team Katusha - Alpecin,0.0,11924.6,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
1999,I.Boswell,USA,24,Team Sky,2015,7,80,1923.0,52,96155.0,0,0,0,1,2,3,2,13,2015.9230769230771,54,172.53846153846158,999,1923.0,89737.07692307694,999999.0,52,172.9230769230769,999,9801.0,122215.53846153848,999999.0,0.0,0.0,136,426.33333333333326,999,11860.0,344164.33333333326,999999.0,143,429.33333333333326,999,58568.0,376331.66666666674,999999.0,0.0,0.0,0.0,0.0,PRT,393.0,72.0,Team Sky,0.0,10815.7,PRT,1340.0,76.0,Team Sky,0.0,11584.6,PRT,336.0,51.0,Team Sky,1.0,7358.6,PRT,1384.0,78.0,Team Katusha - Alpecin,0.0,11924.6,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2000,J.Sergent,Belgium,27,Trek Factory Racing,2015,7,14,1817.0,98,98403.0,2,0,0,0,1,3,1,7,2015.0,14,97.14285714285714,122,1817.0,14057.571428571431,22746.0,98,108.85714285714286,126,9801.0,56318.57142857143,98403.0,0.0,0.0,14,74.33333333333333,106,1817.0,14582.666666666664,22746.0,98,100.66666666666669,104,77401.0,90796.66666666669,98403.0,0.0,0.0,0.0,0.0,PRT,3830.0,71.0,Lotto - Soudal,0.0,11314.6,PRT,424.0,87.0,Lotto - Soudal,0.0,13093.7,PRT,183.0,78.0,Lotto - Soudal,1.0,12089.1,PRT,1205.0,72.0,Lotto - Soudal,0.0,11275.7,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2001,A.Jeannesson,Canada,29,FDJ,2015,7,92,1950.0,58,96494.0,1,0,2,0,0,1,1,7,2015.0,43,85.14285714285714,115,1950.0,13784.857142857143,22174.0,58,89.14285714285714,125,9801.0,55600.857142857145,96494.0,0.0,0.0,43,65.66666666666667,92,1950.0,14023.666666666664,22174.0,58,62.33333333333334,71,76597.0,89211.66666666669,96494.0,0.0,0.0,0.0,0.0,PRT,779.0,59.0,Orica - GreenEDGE,0.0,9469.0,PRT,1818.0,42.0,Orica - BikeExchange,0.0,6112.9,NONE,999999,0.0,NONE,0.0,0.0,NONE,999999,0.0,The Service Course,0.0,0.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2002,C.Chevrier,France,23,IAM Cycling,2015,7,73,1914.0,46,95836.0,0,0,0,2,0,0,2,14,2016.5,36,72.35714285714286,121,1914.0,13183.142857142857,22174.0,44,72.71428571428571,119,9801.0,52314.071428571435,95836.0,0.0,0.0,59,61.0,63,12096.0,12914.666666666664,13481.0,50,51.0,53,63151.0,75708.66666666669,88728.0,0.0,0.0,0.0,0.0,PRT,1952.0,65.0,IAM Cycling,0.0,10932.5,PRT,1559.0,65.0,IAM Cycling,0.0,10211.9,PRT,1022.0,83.0,AG2R La Mondiale,0.0,13354.9,PRT,1785.0,39.0,AG2R La Mondiale,0.0,6060.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2003,O.Le Gac,Australia,22,FDJ,2015,7,105,1982.0,86,97764.0,0,0,0,0,2,9,1,7,2015.0,13,64.14285714285714,120,1982.0,13966.285714285714,22174.0,32,69.14285714285714,120,9801.0,55959.142857142855,97764.0,0.0,0.0,57,91.66666666666669,113,1982.0,14447.0,22174.0,51,73.66666666666667,86,76597.0,90047.66666666669,97764.0,0.0,0.0,0.0,0.0,PRT,882.0,70.0,Orica - GreenEDGE,0.0,10827.5,PRT,507.0,72.0,Orica - BikeExchange,0.0,10998.8,PRT,243.0,64.0,Orica - Scott,2.0,9865.3,PRT,355.0,75.0,Mitchelton - Scott,1.0,10657.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2004,E.Beltran,Italy,25,Tinkoff - Saxo,2015,7,111,2052.0,76,97190.0,1,0,0,0,0,2,1,7,2015.0,24,70.42857142857143,111,2052.0,13884.285714285714,22174.0,40,60.85714285714285,92,9801.0,55785.142857142855,97190.0,0.0,0.0,78,92.33333333333331,111,2052.0,14255.666666666664,22174.0,54,67.33333333333333,76,76597.0,89641.66666666669,97190.0,0.0,0.0,0.0,0.0,PRT,212.0,57.0,Astana Pro Team,2.0,8949.0,PRT,1999.0,58.0,Astana Pro Team,0.0,9026.2,PRT,999999,47.0,Astana Pro Team,0.0,7555.9,NONE,999999,0.0,NONE,0.0,0.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2005,D.Howson,Kazakhstan,23,Orica - GreenEDGE,2015,7,4,1794.0,94,98110.0,0,0,1,0,0,1,1,7,2015.0,4,92.14285714285714,121,1794.0,14012.857142857143,22846.0,94,108.0,123,9801.0,56267.142857142855,98110.0,1.0,0.0,4,71.66666666666667,114,1794.0,14461.666666666664,22846.0,94,99.33333333333331,109,77571.0,90665.66666666669,98110.0,1.0,0.0,0.14285714285714285,0.0,PRT,478.0,75.0,Astana Pro Team,1.0,11725.9,PRT,334.0,75.0,Astana Pro Team,0.0,11632.1,PRT,657.0,82.0,Astana Pro Team,1.0,13447.4,PRT,523.0,78.0,Astana Pro Team,0.0,12417.2,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,1
2006,J.Hirt,Czech Republic,24,CCC Sprandi Polkowice,2015,7,113,2438.0,67,97058.0,0,0,0,1,3,2,2,14,2016.0,23,76.0,129,2438.0,14018.357142857143,22746.0,23,66.92857142857143,129,9801.0,54957.285714285725,99199.0,0.0,0.0,44,66.66666666666667,91,10997.0,14207.333333333336,18885.0,40,43.66666666666666,49,67574.0,84410.66666666669,99199.0,0.0,0.0,0.0,0.0,PROF,499.0,63.0,CCC Sprandi Polkowice,0.0,9968.3,PROF,532.0,55.0,CCC Sprandi Polkowice,2.0,8634.1,PROF,156.0,70.0,CCC Sprandi Polkowice,0.0,10990.5,PRT,495.0,70.0,Astana Pro Team,0.0,11495.9,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2007,M.Hayman,France,37,Orica - GreenEDGE,2015,7,57,1889.0,88,97812.0,0,0,0,1,1,5,1,7,2015.0,57,106.14285714285714,137,1889.0,13959.571428571431,22746.0,88,112.85714285714286,139,9861.0,56149.142857142855,97812.0,0.0,0.0,57,83.66666666666667,107,1889.0,14392.0,22746.0,88,93.33333333333331,103,77382.0,90372.33333333331,97812.0,0.0,0.0,0.0,0.0,PRT,591.0,69.0,FDJ,0.0,11269.4,PRT,515.0,61.0,FDJ,0.0,9508.6,PROF,120.0,78.0,Fortuneo - Oscaro,3.0,12752.8,PROF,446.0,61.0,Team Fortuneo - Samsic,0.0,9838.5,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2008,G.Smukulis,Latvia,28,Team Katusha,2015,7,74,1915.0,93,97967.0,0,0,0,0,1,17,2,12,2015.416666666667,3,166.5,999,1915.0,96801.25,999999.0,86,186.75,999,9864.0,127882.58333333331,999999.0,1.0,0.0,143,429.0,999,19548.0,346931.33333333326,999999.0,127,421.33333333333326,999,44096.0,369246.33333333326,999999.0,0.0,0.0,0.08333333333333333,0.0,PRT,788.0,74.0,Team Katusha,0.0,11465.5,PRT,635.0,83.0,Astana Pro Team,0.0,12134.4,PROF,2479.0,52.0,Delko Marseille - Provence KTM,0.0,8715.7,PROF,1436.0,53.0,Delko Marseille - Provence KTM,0.0,8398.9,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2009,L.Pichon,Netherlands,29,FDJ,2015,7,96,1963.0,74,97162.0,0,0,0,0,0,1,1,7,2015.0,44,102.71428571428572,139,1963.0,13880.285714285714,22846.0,74,110.71428571428572,139,9864.0,56002.428571428565,97162.0,0.0,0.0,44,88.33333333333331,125,1963.0,14148.0,22846.0,74,85.66666666666667,108,77564.0,89975.0,97162.0,0.0,0.0,0.0,0.0,PRT,999999,76.0,Team Giant - Alpecin,0.0,12137.1,PRT,1852.0,92.0,Team Giant - Alpecin,0.0,14675.5,PRT,999999,46.0,Team Sunweb,0.0,7307.0,PRT,999999,26.0,Team Sunweb,0.0,3754.5,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2010,T.Stamsnijder,Netherlands,30,Team Giant - Alpecin,2015,7,101,1971.0,108,99258.0,0,0,0,0,0,1,2,12,2015.416666666667,90,206.08333333333331,999,1971.0,96949.5,999999.0,106,216.41666666666663,999,9864.0,128422.75,999999.0,0.0,0.0,158,439.66666666666674,999,19834.0,347053.0,999999.0,166,445.0,999,44303.0,369479.66666666674,999999.0,0.0,0.0,0.0,0.0,PRT,999999,76.0,Team Giant - Alpecin,0.0,12137.1,PRT,1852.0,92.0,Team Giant - Alpecin,0.0,14675.5,PRT,999999,46.0,Team Sunweb,0.0,7307.0,PRT,999999,26.0,Team Sunweb,0.0,3754.5,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2011,A.De Marchi,Italy,29,BMC Racing Team,2015,7,77,1918.0,59,96573.0,1,0,0,0,1,4,3,20,2016.35,25,92.85,196,1859.0,13645.45,22371.0,4,84.85,196,9864.0,52514.65,96573.0,0.0,0.0,31,53.66666666666666,89,12491.0,12929.666666666664,13154.0,27,45.66666666666666,62,63069.0,75777.66666666669,88704.0,0.0,0.0,0.0,0.0,PRT,579.0,50.0,BMC Racing Team,1.0,8081.6,PRT,459.0,62.0,BMC Racing Team,0.0,10744.5,PRT,664.0,88.0,BMC Racing Team,0.0,14300.1,PRT,206.0,88.0,BMC Racing Team,2.0,14039.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2012,B.De Backer,Belgium,31,Team Giant - Alpecin,2015,7,91,1946.0,113,99993.0,0,0,1,0,1,3,3,20,2016.0,40,111.5,178,1909.0,14576.4,24240.0,67,119.45,181,9880.0,55257.65,101647.0,0.0,0.0,79,94.66666666666669,111,10883.0,14758.666666666664,19622.0,86,90.66666666666669,98,68254.0,85925.66666666669,101647.0,0.0,0.0,0.0,0.0,PRT,873.0,66.0,Team Giant - Alpecin,0.0,11152.9,PRT,937.0,68.0,Team Giant - Alpecin,0.0,11569.6,PRT,1567.0,40.0,Team Sunweb,0.0,6729.3,PROF,922.0,51.0,Vital Concept,0.0,8436.7,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2013,M.Golas,Poland,31,Etixx - Quick Step,2015,7,54,1885.0,51,96117.0,2,0,1,0,3,2,4,27,2016.5185185185185,14,65.55555555555556,123,1885.0,13832.925925925923,23031.0,31,64.66666666666667,106,9801.0,53002.77777777778,99840.0,0.0,0.0,73,80.0,87,12491.0,13175.0,13766.0,87,92.66666666666669,99,63854.0,76770.0,90111.0,0.0,0.0,0.0,0.0,PRT,448.0,71.0,Etixx - Quick Step,1.0,11012.3,PRT,1316.0,67.0,Team Sky,0.0,11144.0,PRT,1031.0,75.0,Team Sky,0.0,12731.1,PRT,621.0,50.0,Team Sky,0.0,8367.7,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2014,B.Tankink,Netherlands,37,Team LottoNL-Jumbo,2015,7,33,1848.0,48,96080.0,0,0,1,1,1,1,1,7,2015.0,29,49.14285714285714,94,1848.0,13725.714285714286,22174.0,33,40.714285714285715,52,9801.0,55497.142857142855,96080.0,0.0,0.0,33,52.0,68,1848.0,13885.666666666664,22174.0,48,49.66666666666666,52,76597.0,88969.66666666669,96080.0,0.0,0.0,0.0,0.0,PRT,940.0,67.0,Team LottoNL-Jumbo,0.0,11251.2,PRT,1475.0,80.0,Team LottoNL-Jumbo,0.0,12649.9,PRT,1631.0,61.0,Team LottoNL - Jumbo,0.0,10981.4,PRT,990.0,38.0,Team LottoNL - Jumbo,0.0,5642.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2015,J.Sütterlin,Germany,23,Movistar Team,2015,7,26,1837.0,106,99175.0,0,0,0,0,1,5,1,7,2015.0,26,76.85714285714286,130,1837.0,14167.857142857143,22746.0,34,87.14285714285714,133,9801.0,56871.57142857143,99175.0,0.0,0.0,26,70.33333333333333,96,1837.0,14442.666666666664,22746.0,106,113.0,126,78593.0,91702.0,99175.0,0.0,0.0,0.0,0.0,PRT,507.0,60.0,Movistar Team,0.0,9413.8,PRT,469.0,69.0,Movistar Team,0.0,10645.7,PRT,271.0,70.0,Movistar Team,1.0,11529.0,PRT,317.0,61.0,Movistar Team,0.0,8953.8,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2016,M.Coledan,Italy,27,Trek Factory Racing,2015,7,16,1821.0,110,99699.0,0,0,0,0,0,3,3,19,2016.0,16,215.31578947368425,999,1821.0,118617.52631578947,999999.0,33,223.94736842105263,999,9801.0,149010.57894736846,999999.0,0.0,0.0,110,411.66666666666674,999,11322.0,343780.0,999999.0,122,417.0,999,69608.0,386411.33333333326,999999.0,0.0,0.0,0.0,0.0,PRT,847.0,77.0,Trek Factory Racing,0.0,12112.7,PRT,1316.0,65.0,Trek - Segafredo,0.0,10613.6,PRT,1465.0,45.0,Trek - Segafredo,0.0,7195.5,PROF,1554.0,63.0,Wilier Triestina - Selle Italia,1.0,9511.9,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2017,P.Gretsch,Belgium,28,AG2R La Mondiale,2015,7,6,1808.0,103,98722.0,0,4,0,1,1,7,1,7,2015.0,6,83.42857142857143,127,1808.0,14103.142857142857,22746.0,68,107.0,125,9801.0,56504.714285714275,98722.0,1.0,0.0,6,68.0,101,1808.0,14579.666666666664,22746.0,103,106.66666666666669,114,77729.0,91121.66666666669,98722.0,1.0,0.0,0.14285714285714285,0.0,PRT,172.0,48.0,Etixx - Quick Step,3.0,7745.7,PRT,91.0,67.0,Etixx - Quick Step,2.0,10996.0,NONE,999999,0.0,NONE,0.0,0.0,NONE,999999,0.0,NONE,0.0,0.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,1
2018,B.Lindeman,Netherlands,26,Team LottoNL-Jumbo,2015,7,71,1912.0,60,96704.0,1,0,1,0,2,5,2,14,2016.0,27,78.42857142857143,115,1912.0,14172.214285714286,21836.0,19,67.0,110,9793.0,55361.928571428565,101697.0,0.0,0.0,90,96.66666666666669,109,11174.0,14762.333333333336,19488.0,87,99.0,107,68584.0,86117.66666666669,101697.0,0.0,0.0,0.0,0.0,PRT,512.0,86.0,Team LottoNL-Jumbo,1.0,13617.8,PRT,1131.0,72.0,Team LottoNL-Jumbo,0.0,11224.3,PRT,957.0,72.0,Team LottoNL - Jumbo,0.0,11017.4,PRT,999999,73.0,Team LottoNL - Jumbo,0.0,11679.9,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2019,S.Denifl,Austria,28,IAM Cycling,2015,7,47,1875.0,50,96107.0,2,0,0,1,3,5,2,12,2015.416666666667,43,144.75,999,1875.0,96541.91666666669,999999.0,50,142.08333333333334,999,9801.0,127354.33333333331,999999.0,0.0,0.0,82,389.66666666666674,999,18776.0,346515.66666666674,999999.0,53,369.33333333333326,999,43621.0,368672.33333333326,999999.0,0.0,0.0,0.0,0.0,PRT,706.0,39.0,IAM Cycling,0.0,6247.5,PRT,937.0,52.0,IAM Cycling,0.0,8350.1,PROF,327.0,59.0,Aqua Blue Sport,2.0,9329.7,PROF,2170.0,28.0,Aqua Blue Sport,0.0,4306.9,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2020,R.Zoidl,New Zealand,27,Trek Factory Racing,2015,7,9,1811.0,14,94052.0,0,0,0,0,5,2,1,7,2015.0,9,54.42857142857143,116,1811.0,13436.0,21046.0,14,49.28571428571429,89,9801.0,54761.857142857145,94052.0,1.0,0.0,9,17.666666666666668,27,1811.0,13209.666666666664,21046.0,14,17.666666666666668,25,75469.0,87254.0,94052.0,1.0,0.0,0.14285714285714285,0.0,PRT,414.0,68.0,Team LottoNL-Jumbo,0.0,10554.5,PRT,146.0,83.0,Team LottoNL-Jumbo,0.0,13201.7,PRT,112.0,51.0,Team LottoNL - Jumbo,1.0,8275.0,PRT,31.0,79.0,Team LottoNL - Jumbo,0.0,12520.7,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,1
2021,S.Luis Henao,Colombia,28,Team Sky,2015,7,48,1877.0,8,93932.0,1,2,0,0,8,8,2,14,2016.5,1,33.785714285714285,83,1877.0,12993.714285714286,20936.0,1,28.07142857142857,60,9801.0,51850.857142857145,93932.0,3.0,1.0,12,21.33333333333333,34,11772.0,12690.0,13154.0,12,15.0,21,63053.0,75282.33333333331,87969.0,0.0,0.0,0.21428571428571427,0.07142857142857142,PRT,39.0,61.0,Team Sky,1.0,9416.3,PRT,43.0,50.0,Team Sky,0.0,7879.9,PRT,54.0,58.0,Team Sky,1.0,9920.6,PRT,101.0,76.0,Team Sky,0.0,12547.9,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2022,S.Dillier,Switzerland,25,BMC Racing Team,2015,7,38,1859.0,49,96091.0,1,1,0,3,7,12,2,14,2016.5,8,45.35714285714285,127,1859.0,13148.928571428569,22174.0,19,43.42857142857143,101,9801.0,52253.785714285725,96091.0,1.0,0.0,21,24.0,26,11789.0,12695.666666666664,13154.0,19,20.33333333333333,23,63061.0,75301.66666666669,87994.0,0.0,0.0,0.07142857142857142,0.0,PRT,195.0,69.0,BMC Racing Team,2.0,11291.5,PRT,308.0,45.0,BMC Racing Team,0.0,7315.6,PRT,91.0,79.0,BMC Racing Team,2.0,13834.3,PRT,148.0,74.0,AG2R La Mondiale,1.0,11659.0,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
2023,M.Bodnar,Poland,30,Tinkoff - Saxo,2015,7,10,1811.0,85,97713.0,0,0,0,0,2,6,1,7,2015.0,1,74.0,141,1811.0,13960.857142857143,22846.0,2,73.71428571428571,101,9801.0,56055.571428571435,97713.0,2.0,1.0,10,73.33333333333333,115,1811.0,14441.0,22846.0,85,89.0,94,77236.0,90283.66666666669,97713.0,1.0,0.0,0.2857142857142857,0.14285714285714285,PRT,192.0,53.0,Tinkoff - Saxo,1.0,8472.8,PRT,252.0,65.0,Tinkoff,1.0,9925.7,PRT,287.0,62.0,Bora - Hansgrohe,1.0,9767.6,PRT,538.0,72.0,Bora - Hansgrohe,0.0,10543.4,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,1
2024,D.Rosa,Italy,26,Astana Pro Team,2015,7,37,1858.0,28,95061.0,3,0,0,1,4,3,2,14,2016.0,16,38.642857142857146,116,1858.0,13807.571428571431,21461.0,20,39.57142857142857,116,9801.0,54487.714285714275,98243.0,0.0,0.0,16,24.0,35,10784.0,13888.666666666664,18446.0,20,26.0,31,67361.0,83803.66666666669,98243.0,0.0,0.0,0.0,0.0,PRT,102.0,65.0,Astana Pro Team,1.0,10784.4,PRT,94.0,67.0,Astana Pro Team,1.0,10621.9,PRT,442.0,72.0,Team Sky,0.0,11784.8,PRT,254.0,54.0,Team Sky,1.0,7485.3,2015-08-08,6,25.0,Kraków,27.5,0,C,0,4,7,0
