,name,nation,age,height,team,year,stage,position,time_in_s,gc,gc_time_in_s,mount_jerseys,point_jerseys,sprint_jerseys,youth_jerseys,followers,total_wins,biker_sys_nr,team_sys_nr,n_tours,n_stages,avg_year,best_pos_ovr,avg_pos_ovr,worst_pos_ovr,best_time_ovr,avg_time_ovr,worst_time_ovr,best_gc_ovr,avg_gc_ovr,worst_gc_ovr,best_gc_time_ovr,avg_gc_time_ovr,worst_gc_time_ovr,n_top10_ovr,n_win_ovr,best_pos_ovr_l3,avg_pos_ovr_l3,worst_pos_ovr_l3,best_time_ovr_l3,avg_time_ovr_l3,worst_time_ovr_l3,best_gc_ovr_l3,avg_gc_ovr_l3,worst_gc_ovr_l3,best_gc_time_ovr_l3,avg_gc_time_ovr_l3,worst_gc_time_ovr_l3,n_top10_l3,n_win_l3,perc_top10_ovr,perc_win_ovr,2015_div,2015_fc_rank,2015_race_days,2015_team,2015_uci_rank,2015_wins,2015_year_km,2016_div,2016_fc_rank,2016_race_days,2016_team,2016_uci_rank,2016_wins,2016_year_km,2017_div,2017_fc_rank,2017_race_days,2017_team,2017_uci_rank,2017_wins,2017_year_km,2018_div,2018_fc_rank,2018_race_days,2018_team,2018_uci_rank,2018_wins,2018_year_km,date,stage_type,stage_type_code,dist,finish,temp,rel_humid,wind_dir,wind_speed,clouds_ovrl,visibility,y_label
4929,M.Padun,Ukraine,22.0,,Bahrain - Merida,2018,5,57.0,13154.0,46.0,63114.0,2.0,0.0,0.0,2.0,12.0,7.0,27043,10074,1.0,7.0,2018.0,52.0,64.42857142857143,83.0,10751.0,12711.57142857143,16011.0,45.0,57.285714285714285,77.0,10751.0,49216.0,88981.0,0.0,0.0,57.0,66.33333333333333,83.0,12093.0,13007.0,13774.0,45.0,49.666666666666664,58.0,63114.0,75767.33333333333,88981.0,0.0,0.0,0.0,0.0,,,,,,,,,920,9.0,Team Colpack,-,1.0,1184.2,PRT,643,18.0,Team Colpack,-,3.0,2495.3,PRT,303,52.0,Bahrain - Merida,266,1.0,7415.8,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4930,A.Nych,Russia,23.0,,Gazprom - RusVelo,2018,5,59.0,13154.0,48.0,63125.0,0.0,0.0,0.0,1.0,0.0,2.0,16683,10098,1.0,7.0,2018.0,36.0,64.42857142857143,100.0,10751.0,12586.0,16022.0,32.0,61.42857142857143,93.0,10751.0,49058.0,88102.0,0.0,0.0,36.0,44.0,59.0,11833.0,12710.333333333334,13154.0,32.0,38.666666666666664,48.0,63125.0,75395.0,88102.0,0.0,0.0,0.0,0.0,PROF,963,42.0,RusVelo,-,0.0,5714.4,PROF,548,54.0,Gazprom - RusVelo,-,0.0,7765.6,PROF,634,64.0,Gazprom - RusVelo,-,0.0,10187.9,PROF,383,60.0,Gazprom - RusVelo,-,0.0,8840.6,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4931,M.Mørkøv,Denmark,33.0,1.83,Quick-Step Floors,2018,5,64.0,13167.0,93.0,63753.0,0.0,0.0,0.0,0.0,1.0,3.0,721,10083,1.0,7.0,2018.0,7.0,198.57142857142858,999.0,10751.0,12820.714285714286,16637.0,33.0,208.57142857142858,999.0,10751.0,49447.28571428572,87834.0,1.0,0.0,64.0,392.0,999.0,12955.0,13053.0,13167.0,93.0,398.6666666666667,999.0,63753.0,76098.33333333333,87834.0,0.0,0.0,0.14285714285714285,0.0,PRT,691,67.0,Tinkoff - Saxo,-,1.0,10862.5,PRT,515,68.0,Team Katusha,200,0.0,11183.2,PRT,798,73.0,Team Katusha - Alpecin,418,0.0,11960.1,PRT,199,86.0,Quick-Step Floors,233,0.0,13428.9,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4932,T.Pinot,France,28.0,1.80,Groupama - FDJ,2018,5,20.0,13154.0,5.0,63050.0,3.0,2.0,0.0,8.0,11.0,9.0,860,10079,1.0,7.0,2018.0,2.0,33.857142857142854,83.0,10751.0,12551.42857142857,15947.0,3.0,33.142857142857146,86.0,10751.0,48980.142857142855,87854.0,3.0,0.0,2.0,10.333333333333334,20.0,11761.0,12654.666666666666,13154.0,3.0,4.666666666666667,6.0,63050.0,75238.33333333333,87854.0,2.0,0.0,0.42857142857142855,0.0,PRT,10,74.0,FDJ,10,5.0,11131.3,PRT,32,52.0,FDJ,16,5.0,7578.1,PRT,9,75.0,FDJ,22,4.0,12267.8,PRT,17,62.0,Groupama - FDJ,34,3.0,9937.1,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4933,N.Peters,France,24.0,,AG2R La Mondiale,2018,5,82.0,13268.0,58.0,63220.0,0.0,0.0,0.0,0.0,1.0,10.0,20448,10072,1.0,7.0,2018.0,39.0,71.28571428571429,119.0,10751.0,12695.714285714286,16003.0,50.0,74.14285714285714,108.0,10751.0,49286.142857142855,88870.0,0.0,0.0,39.0,65.33333333333333,82.0,12491.0,12972.666666666666,13268.0,56.0,61.0,69.0,63220.0,75933.66666666667,88870.0,0.0,0.0,0.0,0.0,,681,33.0,Chambery Cyclisme Formation,-,0.0,4453.0,,962,40.0,Chambéry Cyclisme Formation,-,0.0,5698.2,PRT,1511,44.0,AG2R La Mondiale,315,0.0,7054.6,PRT,461,66.0,AG2R La Mondiale,266,0.0,9975.6,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4934,H.Carretero,Spain,23.0,,Movistar Team,2018,5,87.0,13268.0,83.0,63637.0,0.0,0.0,0.0,0.0,1.0,5.0,45082,10081,1.0,7.0,2018.0,47.0,82.57142857142857,129.0,10751.0,12712.0,16420.0,59.0,87.42857142857143,113.0,10751.0,49423.71428571428,88984.0,0.0,0.0,47.0,63.666666666666664,87.0,12089.0,12871.666666666666,13268.0,59.0,71.0,83.0,63637.0,76115.66666666667,88984.0,0.0,0.0,0.0,0.0,,-,0.0,Lizarte,-,0.0,0.0,,-,10.0,Lizarte,-,0.0,1365.8,PRT,1489,52.0,Movistar Team,383,0.0,8318.9,PRT,3010,57.0,Movistar Team,382,0.0,8741.4,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4935,I.Stannard,Great Britain,31.0,1.89,Team Sky,2018,5,119.0,13359.0,104.0,63948.0,0.0,0.0,0.0,0.0,2.0,7.0,715,10086,1.0,7.0,2018.0,51.0,100.28571428571429,131.0,10751.0,13023.142857142857,16640.0,79.0,99.28571428571429,114.0,10751.0,49978.857142857145,91162.0,0.0,0.0,107.0,119.0,131.0,12955.0,13524.333333333334,14259.0,103.0,107.0,114.0,63948.0,77337.66666666667,91162.0,0.0,0.0,0.0,0.0,PRT,268,77.0,Team Sky,-,1.0,12044.5,PRT,275,66.0,Team Sky,38,1.0,10734.6,PRT,1095,58.0,Team Sky,331,1.0,9397.3,PRT,1319,56.0,Team Sky,387,1.0,8653.9,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4936,J.Kaczmarek,Poland,25.0,,Team Hurom,2018,5,96.0,13268.0,62.0,63236.0,0.0,0.0,0.0,0.0,0.0,0.0,18181,11090,1.0,7.0,2018.0,34.0,79.28571428571429,102.0,10751.0,12855.142857142857,16019.0,55.0,70.71428571428571,97.0,10751.0,49452.42857142857,89986.0,0.0,0.0,96.0,98.33333333333333,102.0,12491.0,13339.333333333334,14259.0,62.0,71.33333333333333,80.0,63236.0,76316.33333333333,89986.0,0.0,0.0,0.0,0.0,PROF,1005.0,44.0,CCC Sprandi Polkowice,-,0.0,6069.3,PROF,2731.0,19.0,CCC Sprandi Polkowice,-,0.0,2970.8,PROF,1057.0,55.0,CCC Sprandi Polkowice,-,0.0,9003.7,CONT,768.0,48.0,Team Hurom,-,0.0,6517.1,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4937,R.Hollenstein,Switzerland,33.0,,Katusha - Alpecin,2018,5,61.0,13154.0,50.0,63130.0,0.0,0.0,0.0,0.0,1.0,0.0,2294,10084,1.0,7.0,2018.0,53.0,63.857142857142854,98.0,10751.0,12671.142857142857,16027.0,46.0,65.0,100.0,10751.0,49181.57142857143,88698.0,0.0,0.0,53.0,56.333333333333336,61.0,12087.0,12907.333333333334,13481.0,46.0,47.333333333333336,50.0,63130.0,75681.66666666667,88698.0,0.0,0.0,0.0,0.0,PRT,591,63.0,IAM Cycling,-,0.0,9601.7,PRT,162,78.0,IAM Cycling,-,0.0,11981.7,PRT,487,80.0,Team Katusha - Alpecin,292,0.0,12768.1,PRT,1073,67.0,Team Katusha - Alpecin,239,0.0,10457.0,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4938,Z.Bizhigitov,Kazakhstan,27.0,,Astana Pro Team,2018,5,135.0,13643.0,127.0,64300.0,1.0,0.0,0.0,0.0,0.0,2.0,18570,10073,1.0,7.0,2018.0,60.0,112.42857142857143,141.0,10751.0,12899.285714285714,16656.0,91.0,115.57142857142857,134.0,10751.0,49917.42857142857,90293.0,0.0,0.0,60.0,100.66666666666667,135.0,12512.0,13212.0,13643.0,91.0,109.66666666666667,127.0,64300.0,77135.0,90293.0,0.0,0.0,0.0,0.0,,,,,,,,CONT,614,51.0,Vino4ever - SKO,-,1.0,8122.4,PRT,1543,56.0,Astana Pro Team,396,1.0,9301.7,PRT,-,48.0,Astana Pro Team,-,0.0,7471.6,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4939,M.Podlaski,Poland,30.0,,Voster Uniwheels,2018,5,75.0,13254.0,57.0,63216.0,2.0,0.0,0.0,0.0,0.0,0.0,8080,10440,1.0,7.0,2018.0,46.0,81.85714285714286,108.0,10751.0,12811.57142857143,16013.0,47.0,77.42857142857143,104.0,10751.0,49332.42857142857,89681.0,0.0,0.0,46.0,76.33333333333333,108.0,12002.0,13239.666666666666,14463.0,47.0,60.333333333333336,77.0,63216.0,76038.33333333333,89681.0,0.0,0.0,0.0,0.0,CONT,1123.0,48.0,ActiveJet Team,-,0.0,7915.6,PROF,1533.0,36.0,Verva - ActiveJet Pro Cycling Team,-,0.0,5586.0,CONT,881.0,34.0,Warminsko-Mazurski Klub,-,0.0,4941.4,CONT,867.0,44.0,Voster Uniwheels,-,0.0,5771.8,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4940,S.Davies,Great Britain,23.0,,Dimension Data,2018,5,42.0,13154.0,26.0,63068.0,0.0,0.0,0.0,1.0,1.0,5.0,31790,10078,1.0,7.0,2018.0,26.0,70.0,118.0,10751.0,12676.42857142857,15965.0,26.0,66.71428571428571,106.0,10751.0,49218.0,88735.0,0.0,0.0,41.0,55.666666666666664,84.0,12491.0,12940.333333333334,13176.0,26.0,46.0,61.0,63068.0,75787.33333333333,88735.0,0.0,0.0,0.0,0.0,,751,39.0,100% ME,-,0.0,6009.3,CONT,438,45.0,Team Wiggins,-,1.0,6084.7,CONT,756,41.0,Team Wiggins,-,0.0,5103.0,PRT,751,65.0,Team Dimension Data,277,0.0,10137.9,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4941,B.Gastauer,Luxembourg,31.0,1.90,AG2R La Mondiale,2018,5,999.0,13154.0,999.0,63026.0,1.0,0.0,0.0,0.0,2.0,3.0,852,10072,1.0,5.0,2018.0,80.0,280.6,999.0,10751.0,12688.6,16340.0,81.0,283.4,999.0,10751.0,36113.0,63026.0,0.0,0.0,80.0,391.6666666666667,999.0,11399.0,13631.0,16340.0,81.0,397.3333333333333,999.0,33949.0,49088.0,63026.0,0.0,0.0,0.0,0.0,PRT,435,66.0,AG2R La Mondiale,-,2.0,10090.2,PRT,1212,72.0,AG2R La Mondiale,-,0.0,11381.9,PRT,2161,82.0,AG2R La Mondiale,238,0.0,13349.7,PRT,1142,70.0,AG2R La Mondiale,212,0.0,10554.7,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4942,D.Moreno,Spain,37.0,1.73,Team EF Education First - Drapac,2018,5,31.0,13154.0,6.0,63050.0,0.0,5.0,0.0,0.0,4.0,5.0,335,10077,1.0,7.0,2018.0,5.0,54.285714285714285,117.0,10751.0,12564.857142857143,15947.0,6.0,50.285714285714285,108.0,10751.0,48998.42857142857,87954.0,1.0,0.0,19.0,26.0,31.0,11789.0,12686.0,13154.0,6.0,13.0,17.0,63050.0,75281.0,87954.0,0.0,0.0,0.14285714285714285,0.0,PRT,20.0,71.0,Team Katusha,21.0,1.0,11123.4,PRT,93.0,84.0,Movistar Team,81.0,1.0,13313.9,PRT,223.0,66.0,Movistar Team,141.0,0.0,10241.3,PRT,680.0,51.0,Team EF Education First - Drapac,190.0,0.0,7325.2,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4943,L.Bak,Denmark,38.0,1.90,Lotto - Soudal,2018,5,56.0,13154.0,61.0,63227.0,0.0,0.0,0.0,0.0,1.0,8.0,464,10080,1.0,7.0,2018.0,52.0,74.0,108.0,10751.0,12742.714285714286,16124.0,61.0,81.85714285714286,110.0,10751.0,49352.42857142857,89199.0,0.0,0.0,52.0,59.666666666666664,71.0,12491.0,13042.0,13481.0,61.0,64.66666666666667,70.0,63227.0,76048.0,89199.0,0.0,0.0,0.0,0.0,PRT,272,81.0,Lotto - Soudal,-,0.0,12921.2,PRT,1786,77.0,Lotto - Soudal,-,0.0,13251.4,PRT,1584,78.0,Lotto - Soudal,279,0.0,13482.6,PRT,1046,61.0,Lotto - Soudal,184,0.0,10340.6,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4944,H.Vanhoucke,Belgium,21.0,,Lotto - Soudal,2018,5,94.0,13268.0,69.0,63315.0,1.0,0.0,0.0,1.0,10.0,3.0,39387,10080,1.0,7.0,2018.0,65.0,94.28571428571429,128.0,10751.0,12755.285714285714,16098.0,64.0,89.57142857142857,122.0,10751.0,49386.42857142857,89287.0,0.0,0.0,65.0,77.66666666666667,94.0,12491.0,13080.0,13481.0,64.0,69.0,74.0,63315.0,76136.0,89287.0,0.0,0.0,0.0,0.0,,,,,,,,,678,36.0,Lotto - Soudal U23,-,2.0,4565.6,,552,31.0,Lotto - Soudal U23,-,2.0,4145.6,PRT,1395,30.0,Lotto - Soudal U23,-,0.0,4294.2,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4945,E.Ravasi,Italy,24.0,,UAE Team Emirates,2018,5,113.0,13305.0,73.0,63419.0,0.0,0.0,0.0,1.0,4.0,5.0,20579,10089,1.0,7.0,2018.0,34.0,86.0,113.0,10751.0,12636.57142857143,16165.0,41.0,83.14285714285714,115.0,10751.0,49212.28571428572,88456.0,0.0,0.0,34.0,64.33333333333333,113.0,11828.0,12780.666666666666,13305.0,41.0,55.0,73.0,63419.0,75707.33333333333,88456.0,0.0,0.0,0.0,0.0,,,,,,,,PRT,413,42.0,Team Colpack,-,1.0,5661.6,PRT,808,50.0,UAE Team Emirates,374,0.0,8765.8,PRT,339,65.0,UAE Team Emirates,193,0.0,9563.1,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4946,W.Bonnet,France,36.0,1.85,Groupama - FDJ,2018,5,106.0,13305.0,121.0,64258.0,0.0,0.0,0.0,0.0,0.0,3.0,164,10079,1.0,7.0,2018.0,63.0,229.28571428571428,999.0,10751.0,12892.857142857143,17004.0,85.0,238.85714285714286,999.0,10751.0,49644.0,87834.0,0.0,0.0,106.0,409.0,999.0,12955.0,13099.0,13305.0,121.0,414.6666666666667,999.0,64258.0,76435.0,87834.0,0.0,0.0,0.0,0.0,PRT,2208,49.0,FDJ,-,0.0,7746.8,PRT,764,64.0,FDJ,-,0.0,9897.4,PRT,-,38.0,FDJ,-,0.0,5911.2,PRT,-,39.0,Groupama - FDJ,-,0.0,6503.4,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4947,E.Sepulveda,Argentina,27.0,,Movistar Team,2018,5,39.0,13154.0,35.0,63078.0,1.0,0.0,0.0,1.0,5.0,3.0,9451,10081,1.0,7.0,2018.0,35.0,78.85714285714286,124.0,10751.0,12678.142857142857,15975.0,35.0,75.42857142857143,117.0,10751.0,49224.0,88747.0,0.0,0.0,39.0,59.666666666666664,98.0,12491.0,12941.0,13178.0,35.0,50.0,63.0,63078.0,75798.0,88747.0,0.0,0.0,0.0,0.0,PROF,101,69.0,Bretagne - Séché Environnement,-,2.0,10716.1,PROF,280,59.0,Fortuneo - Vital Concept,-,1.0,9207.9,PROF,352,80.0,Fortuneo - Oscaro,-,0.0,12702.5,PRT,612,80.0,Movistar Team,241,0.0,11973.8,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4948,S.Shilov,Russia,30.0,,Gazprom - RusVelo,2018,5,133.0,13643.0,135.0,64596.0,0.0,0.0,0.0,0.0,1.0,2.0,9164,10098,1.0,6.0,2018.0,92.0,266.1666666666667,999.0,10751.0,12726.166666666666,17004.0,118.0,272.0,999.0,10751.0,42930.333333333336,74783.0,0.0,0.0,122.0,418.0,999.0,11761.0,14136.0,17004.0,133.0,422.3333333333333,999.0,50953.0,63444.0,74783.0,0.0,0.0,0.0,0.0,CONT,409,30.0,Lokosphinx,-,3.0,4827.2,CONT,500,35.0,Lokosphinx,-,0.0,5337.2,CONT,569,24.0,Lokosphinx,-,2.0,3759.4,PROF,484,49.0,Gazprom - RusVelo,-,0.0,8034.7,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4949,L.Morton,Australia,26.0,1.80,Dimension Data,2018,5,100.0,13268.0,55.0,63208.0,0.0,0.0,0.0,4.0,3.0,4.0,7907,10078,1.0,7.0,2018.0,42.0,234.57142857142858,999.0,10751.0,12742.857142857143,15991.0,44.0,222.42857142857142,999.0,10751.0,49199.28571428572,87834.0,0.0,0.0,100.0,405.0,999.0,12955.0,13086.666666666666,13268.0,55.0,379.0,999.0,63208.0,75735.0,87834.0,0.0,0.0,0.0,0.0,CONT,460,46.0,Jelly Belly p/b Maxxis,-,0.0,6128.6,CONT,274,26.0,Jelly Belly p/b Maxxis,-,6.0,3517.0,PRT,403,75.0,Team Dimension Data,174,0.0,11361.7,PRT,1177,50.0,Team Dimension Data,310,0.0,7464.0,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4950,J.Venter,South Africa,31.0,,Dimension Data,2018,5,99.0,13268.0,125.0,64275.0,0.0,0.0,0.0,0.0,0.0,0.0,1065,10078,1.0,7.0,2018.0,92.0,113.14285714285714,140.0,10751.0,12942.857142857143,17004.0,96.0,122.42857142857143,135.0,10751.0,50000.857142857145,90600.0,0.0,0.0,92.0,95.66666666666667,99.0,12491.0,13197.666666666666,13834.0,96.0,110.0,125.0,64275.0,77213.66666666667,90600.0,0.0,0.0,0.0,0.0,PROF,1676.0,81.0,MTN - Qhubeka,-,0.0,12913.8,PRT,835.0,78.0,Dimension Data,200,0.0,12088.4,PRT,2055.0,67.0,Team Dimension Data,418,0.0,10533.7,PRT,1101.0,70.0,Team Dimension Data,-,0.0,10754.7,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4951,B.Van Lerberghe,Belgium,26.0,,"Cofidis, Solutions Credits",2018,5,142.0,13936.0,144.0,65381.0,0.0,0.0,1.0,1.0,4.0,0.0,8076,10094,1.0,7.0,2018.0,30.0,105.0,146.0,10751.0,13101.285714285714,17499.0,96.0,125.42857142857143,146.0,10751.0,50522.0,91706.0,0.0,0.0,73.0,104.0,142.0,12491.0,13420.333333333334,13936.0,108.0,128.33333333333334,144.0,65381.0,78319.66666666667,91706.0,0.0,0.0,0.0,0.0,PROF,338,65.0,Topsport Vlaanderen - Baloise,-,0.0,10791.5,PROF,136,85.0,Topsport Vlaanderen - Baloise,-,0.0,13986.5,PROF,119,78.0,Sport Vlaanderen - Baloise,-,0.0,13472.6,PROF,542,58.0,"Cofidis, Solutions Credits",-,0.0,9347.4,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4952,M.Storer,Australia,21.0,,Team Sunweb,2018,5,132.0,13643.0,97.0,63800.0,0.0,1.0,0.0,0.0,7.0,7.0,37447,10087,1.0,7.0,2018.0,77.0,245.28571428571428,999.0,10751.0,12827.42857142857,16208.0,77.0,237.71428571428572,999.0,10751.0,49399.42857142857,87834.0,0.0,0.0,118.0,416.3333333333333,999.0,12955.0,13211.666666666666,13643.0,97.0,401.3333333333333,999.0,63800.0,76129.66666666667,87834.0,0.0,0.0,0.0,0.0,,,,,,,,,561,52.0,VL Technics - Experza - Abutriek,-,1.0,6706.7,CONT,228,57.0,Mitchelton Scott,-,2.0,7854.4,PRT,328,71.0,Team Sunweb,308,0.0,10206.2,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4953,G.Van Hoecke,Belgium,27.0,,Team LottoNL - Jumbo,2018,5,77.0,13268.0,100.0,63854.0,0.0,0.0,1.0,0.0,2.0,2.0,7580,10085,1.0,7.0,2018.0,77.0,99.0,128.0,10751.0,12874.142857142857,16637.0,88.0,104.85714285714286,129.0,10751.0,49736.28571428572,90119.0,0.0,0.0,77.0,84.0,95.0,12491.0,13177.666666666666,13774.0,88.0,93.66666666666667,100.0,63854.0,76772.66666666667,90119.0,0.0,0.0,0.0,0.0,PROF,467,72.0,Topsport Vlaanderen - Baloise,-,0.0,12197.9,PROF,219,64.0,Topsport Vlaanderen - Baloise,-,0.0,9920.4,PRT,957,72.0,Team LottoNL - Jumbo,305,0.0,12237.0,PRT,961,68.0,Team LottoNL - Jumbo,252,0.0,11258.0,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4954,M.Le Turnier,France,23.0,,"Cofidis, Solutions Credits",2018,5,141.0,13708.0,84.0,63641.0,0.0,0.0,0.0,1.0,0.0,1.0,27300,10094,1.0,7.0,2018.0,40.0,102.14285714285714,141.0,10751.0,12802.285714285714,15987.0,10.0,78.57142857142857,130.0,10751.0,49509.71428571428,89613.0,0.0,0.0,63.0,98.66666666666667,141.0,12491.0,13226.666666666666,13708.0,75.0,80.33333333333333,84.0,63641.0,76462.0,89613.0,0.0,0.0,0.0,0.0,,,,,,,,PROF,800,24.0,Océane Top 16,-,0.0,3567.6,PROF,715,54.0,"Cofidis, Solutions Credits",-,0.0,8662.1,PROF,693,63.0,"Cofidis, Solutions Credits",-,0.0,9910.4,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4955,J.Shaw,Great Britain,22.0,,Lotto - Soudal,2018,5,47.0,13154.0,44.0,63097.0,0.0,0.0,0.0,1.0,1.0,1.0,37375,10080,1.0,7.0,2018.0,45.0,75.71428571428571,130.0,10751.0,12628.285714285714,15994.0,39.0,76.0,131.0,10751.0,49112.42857142857,88398.0,0.0,0.0,45.0,47.0,49.0,12002.0,12818.333333333334,13299.0,39.0,41.0,44.0,63097.0,75531.33333333333,88398.0,0.0,0.0,0.0,0.0,,3101.0,29.0,Lotto - Soudal U23,-,0.0,3835.4,PRT,773.0,45.0,Lotto - Soudal U23,-,0.0,7007.5,PRT,2020.0,41.0,Lotto - Soudal,355,0.0,6603.2,PRT,1082.0,55.0,Lotto - Soudal,341,0.0,8429.2,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4956,M.Albasini,Switzerland,38.0,1.72,Mitchelton - Scott,2018,5,124.0,13518.0,141.0,64876.0,2.0,2.0,2.0,0.0,3.0,10.0,91,10082,1.0,7.0,2018.0,110.0,256.57142857142856,999.0,10751.0,12941.142857142857,17004.0,131.0,262.7142857142857,999.0,10751.0,49935.57142857143,87834.0,0.0,0.0,110.0,411.0,999.0,12675.0,13076.666666666666,13518.0,131.0,423.6666666666667,999.0,64876.0,76753.66666666667,87834.0,0.0,0.0,0.0,0.0,PRT,222.0,44.0,Orica - GreenEDGE,62,2.0,6865.5,PRT,208.0,67.0,Orica - BikeExchange,51,1.0,10743.4,PRT,64.0,73.0,Orica - Scott,44,3.0,11785.4,PRT,170.0,66.0,Mitchelton - Scott,-,3.0,9488.5,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4957,S.Rossetto,France,31.0,,"Cofidis, Solutions Credits",2018,5,38.0,13154.0,29.0,63073.0,2.0,0.0,0.0,0.0,0.0,5.0,1301,10094,1.0,7.0,2018.0,30.0,75.28571428571429,134.0,10751.0,12590.57142857143,15971.0,6.0,22.285714285714285,37.0,10750.0,49051.57142857143,88133.0,0.0,0.0,30.0,35.666666666666664,39.0,11916.0,12738.0,13154.0,29.0,33.333333333333336,37.0,63073.0,75398.33333333333,88133.0,0.0,0.0,0.0,0.0,PROF,233.0,72.0,Cofidis,-,0.0,11223.9,PROF,351.0,81.0,"Cofidis, Solutions Credits",-,0.0,13118.0,PROF,627.0,83.0,"Cofidis, Solutions Credits",-,0.0,12644.0,PROF,1164.0,57.0,"Cofidis, Solutions Credits",-,1.0,9055.7,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4958,L.Vincent,France,23.0,,Groupama - FDJ,2018,5,78.0,13268.0,60.0,63226.0,0.0,0.0,0.0,1.0,1.0,4.0,26308,10079,1.0,7.0,2018.0,48.0,89.0,135.0,10751.0,12790.0,16009.0,51.0,87.28571428571429,135.0,10751.0,49319.28571428572,89530.0,0.0,0.0,48.0,76.33333333333333,103.0,12045.0,13190.666666666666,14259.0,52.0,61.0,71.0,63226.0,76009.0,89530.0,0.0,0.0,0.0,0.0,,,,,,,,PRT,660,31.0,C.C.Etupes,-,0.0,4073.8,PRT,1431,43.0,FDJ,383,0.0,6724.1,PRT,711,59.0,Groupama - FDJ,266,0.0,8331.6,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
4959,A.Greipel,Germany,36.0,1.84,Lotto - Soudal,2018,5,103.0,13268.0,117.0,64214.0,0.0,23.0,1.0,0.0,6.0,29.0,377,10080,1.0,7.0,2018.0,3.0,214.42857142857142,999.0,10751.0,12887.57142857143,17004.0,4.0,226.0,999.0,10751.0,49629.42857142857,87834.0,1.0,0.0,103.0,407.0,999.0,12955.0,13086.666666666666,13268.0,117.0,413.0,999.0,64214.0,76405.66666666667,87834.0,0.0,0.0,0.14285714285714285,0.0,PRT,12,86.0,Lotto - Soudal,22,16.0,14232.0,PRT,23,87.0,Lotto - Soudal,55,9.0,14104.2,PRT,15,83.0,Lotto - Soudal,47,5.0,14120.5,PRT,71,68.0,Lotto - Soudal,103,8.0,10244.0,2018-08-08,hilly-mf,3,152.0,Bielsko-Biała,22.1,67, NW,2,2,8,0
