name,biker_sys_nr,age,team,team_sys_nr,time_in_s,gc,gc_time_in_s,year,stage,position
J.Haig,19784,24,Orica - Scott,8440,11721.0,31,22297.0,2017,2,37
R.Valls,886,30,Lotto - Soudal,10080,11721.0,30,22297.0,2017,2,38
B.Jungels,6413,25,Quick-Step Floors,10083,11721.0,73,22297.0,2017,2,39
B.De Backer,939,33,Team Sunweb,10087,11721.0,67,22297.0,2017,2,40
L.León Sánchez,26,34,Astana Pro Team,10073,11721.0,27,22297.0,2017,2,41
R.Majka,3991,28,Bora - Hansgrohe,10076,11721.0,68,22297.0,2017,2,42
S.Spilak,147,31,Team Katusha,8441,11721.0,45,22297.0,2017,2,43
B.Hermans,705,31,BMC Racing Team,10075,11721.0,29,22297.0,2017,2,44
D.Rosa,14122,28,Team Sky,10086,11721.0,76,22297.0,2017,2,45
J.Goncalves,6536,28,Team Katusha,8441,11721.0,28,22297.0,2017,2,46
L.De Plus,27333,22,Quick-Step Floors,10083,11721.0,40,22297.0,2017,2,47
S.Puccio,3929,28,Team Sky,10086,11721.0,36,22297.0,2017,2,48
D.Olivier,4588,25,LottoNL - Jumbo,8442,11721.0,47,22297.0,2017,2,49
B.O'Connor,42186,22,Team Dimension Data,8435,11721.0,39,22297.0,2017,2,50
J.Hirt,6269,26,CCC Sprandi Polkowice,10093,11721.0,41,22297.0,2017,2,51
G.Muhlberger,16578,23,Bora - Hansgrohe,10076,11721.0,38,22297.0,2017,2,52
J.Joaquin Rojas,116,32,Movistar Team,10081,11721.0,34,22297.0,2017,2,53
F.Sisr,9006,24,CCC Sprandi Polkowice,10093,11721.0,69,22297.0,2017,2,54
A.Yates,20147,25,Orica - Scott,8440,11721.0,58,22297.0,2017,2,55
P.Vakoc,6266,25,Quick-Step Floors,10083,11721.0,43,22297.0,2017,2,56
B.De Clercq,3052,31,Lotto - Soudal,10080,11721.0,42,22297.0,2017,2,57
R.Tleubayev,2531,30,Astana Pro Team,10073,11721.0,89,22297.0,2017,2,58
T.Jelte Slagter,1714,28,Cannondale - Drapac,8434,11721.0,64,22297.0,2017,2,59
G.Izagirre,872,30,Movistar Team,10081,11721.0,63,22297.0,2017,2,60
M.Golas,926,33,Team Sky,10086,11721.0,52,22297.0,2017,2,61
A.Tolhoek,22143,23,LottoNL - Jumbo,8442,11721.0,53,22297.0,2017,2,62
A.Tsatevitch,6528,28,Gazprom - RusVelo,10098,11721.0,35,22297.0,2017,2,63
M.Monfort,96,34,Lotto - Soudal,10080,11721.0,65,22297.0,2017,2,64
W.Kelderman,2165,26,Team Sunweb,10087,11721.0,48,22297.0,2017,2,65
I.Zakarin,9128,28,Team Katusha,8441,11721.0,56,22297.0,2017,2,66
K.Bouwman,18564,24,LottoNL - Jumbo,8442,11721.0,33,22297.0,2017,2,67
P.Kochetkov,2320,31,Team Katusha,8441,11721.0,60,22297.0,2017,2,68
S.Lagutin,899,36,Gazprom - RusVelo,10098,11721.0,54,22297.0,2017,2,69
P.Cieslik,6096,31,Elkov - Author,8633,11721.0,57,22297.0,2017,2,70
D.Villella,14126,26,Cannondale - Drapac,8434,11721.0,61,22297.0,2017,2,71
R.Cavagna,27111,22,Quick-Step Floors,10083,11721.0,46,22297.0,2017,2,72
M.Schachmann,16643,23,Quick-Step Floors,10083,11721.0,74,22297.0,2017,2,73
D.Teuns,8068,25,BMC Racing Team,10075,11721.0,50,22297.0,2017,2,74
M.Montaguti,2145,33,AG2R La Mondiale,10072,11721.0,70,22297.0,2017,2,75
W.Anacona,6496,29,Movistar Team,10081,11721.0,49,22297.0,2017,2,76
L.Kämna,27289,21,Team Sunweb,10087,11721.0,84,22297.0,2017,2,77
J.Mejias,1948,34,Team Novo Nordisk,8462,11721.0,82,22297.0,2017,2,78
M.Rutkiewicz,746,36,Wibatech - Fuji,8693,11721.0,100,22297.0,2017,2,79
P.Franczak,11010,26,Team Hurom,11090,11721.0,37,22297.0,2017,2,80
F.De Tier,22679,25,LottoNL - Jumbo,8442,11721.0,62,22297.0,2017,2,81
K.Koren,782,31,Cannondale - Drapac,8434,11721.0,71,22297.0,2017,2,82
V.Conti,20511,24,UAE Team Emirates,10089,11721.0,87,22297.0,2017,2,83
T.Van Garderen,799,29,BMC Racing Team,10075,11721.0,55,22297.0,2017,2,84
T.Skujins,3930,26,Cannondale - Drapac,8434,11721.0,78,22297.0,2017,2,85
J.Wallays,1276,28,Lotto - Soudal,10080,11721.0,120,22388.0,2017,2,86
M.Breschel,265,33,Astana Pro Team,10073,11721.0,66,22297.0,2017,2,87
M.Boaro,3096,30,Bahrain - Merida,10074,11721.0,95,22297.0,2017,2,88
E.Piaskowy,14134,26,Team Hurom,11090,11721.0,98,22297.0,2017,2,89
F.Beppu,190,34,Trek - Segafredo,10088,11721.0,99,22297.0,2017,2,90
R.Sutherland,1206,35,Movistar Team,10081,11721.0,97,22297.0,2017,2,91
J.Dombrowski,3356,26,Cannondale - Drapac,8434,11721.0,79,22297.0,2017,2,92
G.Visconti,486,34,Bahrain - Merida,10074,11721.0,75,22297.0,2017,2,93
O.Christian Eiking,17252,23,FDJ,8437,11721.0,86,22297.0,2017,2,94
O.Gatto,1973,32,Astana Pro Team,10073,11721.0,102,22297.0,2017,2,95
N.Berhane,6257,26,Team Dimension Data,8435,11721.0,88,22297.0,2017,2,96
K.Gradek,6555,27,ONE Pro Cycling,10462,11721.0,6,22294.0,2017,2,97
R.Dennis,2322,27,BMC Racing Team,10075,11721.0,93,22297.0,2017,2,98
J.Maison,17184,24,FDJ,8437,11721.0,94,22297.0,2017,2,99
J.Bernard,17182,25,Trek - Segafredo,10088,11721.0,96,22297.0,2017,2,100
A.Losada,749,35,Team Katusha,8441,11721.0,81,22297.0,2017,2,101
S.Sánchez,202,39,BMC Racing Team,10075,11721.0,85,22297.0,2017,2,102
P.Niemiec,1836,37,UAE Team Emirates,10089,11721.0,90,22297.0,2017,2,103
R.Power,27139,22,Orica - Scott,8440,11721.0,92,22297.0,2017,2,104
R.Plaza,666,37,Orica - Scott,8440,11721.0,101,22297.0,2017,2,105
F.Pellizotti,134,39,Bahrain - Merida,10074,11721.0,103,22297.0,2017,2,106
A.Stachowiak,8081,28,Voster Uniwheels,10440,11721.0,91,22297.0,2017,2,107
M.Schlegel,16608,22,CCC Sprandi Polkowice,10093,11721.0,77,22297.0,2017,2,108
P.Brutt,557,35,Gazprom - RusVelo,10098,11734.0,104,22310.0,2017,2,109
M.Mamykin,20705,23,Team Katusha,8441,11734.0,106,22310.0,2017,2,110
S.Armee,2503,32,Lotto - Soudal,10080,11734.0,105,22310.0,2017,2,111
A.Kurek,7585,29,CCC Sprandi Polkowice,10093,11751.0,107,22318.0,2017,2,112
S.Reichenbach,6184,28,FDJ,8437,11751.0,109,22327.0,2017,2,113
D.Lozano Riba,6040,29,Team Novo Nordisk,8462,11751.0,108,22327.0,2017,2,114
B.Lindeman,4001,28,LottoNL - Jumbo,8442,11777.0,110,22353.0,2017,2,115
D.Fominykh,6234,26,Astana Pro Team,10073,11778.0,111,22354.0,2017,2,116
H.Dupont,186,37,AG2R La Mondiale,10072,11780.0,112,22356.0,2017,2,117
N.Denz,16817,23,AG2R La Mondiale,10072,11783.0,114,22359.0,2017,2,118
J.Henttala,11899,26,Team Novo Nordisk,8462,11783.0,113,22357.0,2017,2,119
M.Keizer,1716,29,LottoNL - Jumbo,8442,11787.0,148,22680.0,2017,2,120
J.Tratnik,3050,27,CCC Sprandi Polkowice,10093,11787.0,116,22363.0,2017,2,121
D.Novak,27210,22,Bahrain - Merida,10074,11787.0,115,22363.0,2017,2,122
D.Hoelgaard,11190,24,FDJ,8437,11791.0,117,22367.0,2017,2,123
C.Haga,9322,29,Team Sunweb,10087,11805.0,118,22381.0,2017,2,124
N.Dougall,16174,25,Team Dimension Data,8435,11805.0,119,22381.0,2017,2,125
J.Fröhlinger,32,32,Team Sunweb,10087,11813.0,121,22389.0,2017,2,126
L.Mezgec,9234,29,Orica - Scott,8440,11818.0,135,22463.0,2017,2,127
M.Verschoor,3210,32,Team Novo Nordisk,8462,11822.0,124,22398.0,2017,2,128
M.Belkov,2147,32,Team Katusha,8441,11822.0,123,22398.0,2017,2,129
N.Terpstra,29,33,Quick-Step Floors,10083,11822.0,122,22398.0,2017,2,130
C.Benedetti,3224,30,Bora - Hansgrohe,10076,11822.0,125,22398.0,2017,2,131
P.Konrad,6245,26,Bora - Hansgrohe,10076,11826.0,126,22402.0,2017,2,132
A.Banaszek,37464,20,CCC Sprandi Polkowice,10093,11838.0,127,22414.0,2017,2,133
M.Moser,7565,27,Astana Pro Team,10073,11853.0,128,22429.0,2017,2,134
T.Farrar,53,33,Team Dimension Data,8435,11853.0,129,22429.0,2017,2,135
E.Shalunov,6381,25,Gazprom - RusVelo,10098,11853.0,136,22489.0,2017,2,136
K.Reza,2995,29,FDJ,8437,11860.0,130,22436.0,2017,2,137
G.Daniel,16708,23,Trek - Segafredo,10088,11878.0,134,22454.0,2017,2,138
A.Nibali,20616,25,Bahrain - Merida,10074,11878.0,132,22454.0,2017,2,139
I.Boswell,3353,26,Team Sky,10086,11878.0,142,22598.0,2017,2,140
C.Riblon,188,36,AG2R La Mondiale,10072,11878.0,133,22454.0,2017,2,141
C.Williams,7632,36,Team Novo Nordisk,8462,11878.0,143,22598.0,2017,2,142
M.Fournier,19766,23,FDJ,8437,11878.0,131,22454.0,2017,2,143
A.Dowsett,1009,29,Movistar Team,10081,11937.0,137,22513.0,2017,2,144
D.Oss,777,30,BMC Racing Team,10075,11937.0,144,22603.0,2017,2,145
M.Coledan,7574,29,Trek - Segafredo,10088,12015.0,139,22591.0,2017,2,146
A.Ait El Abdia,16762,24,UAE Team Emirates,10089,12016.0,140,22592.0,2017,2,147
A.Saramotins,813,35,Bora - Hansgrohe,10076,12050.0,150,22923.0,2017,2,148
S.Holst Enger,7330,24,AG2R La Mondiale,10072,12050.0,147,22626.0,2017,2,149
P.Bernas,6553,27,Domin Sport,9087,12205.0,152,23105.0,2017,2,150
A.Peron,23358,29,Team Novo Nordisk,8462,12245.0,149,22821.0,2017,2,151
S.Bewley,704,30,Orica - Scott,8440,12250.0,151,22970.0,2017,2,152
D.Teuns,8068,25,BMC Racing Team,10075,13901.0,2,36188.0,2017,3,1
P.Sagan,784,27,Bora - Hansgrohe,10076,13901.0,1,36182.0,2017,3,2
R.Majka,3991,28,Bora - Hansgrohe,10076,13901.0,3,36194.0,2017,3,3
W.Kelderman,2165,26,Team Sunweb,10087,13901.0,4,36198.0,2017,3,4
T.Jelte Slagter,1714,28,Cannondale - Drapac,8434,13906.0,5,36203.0,2017,3,5
O.Christian Eiking,17252,23,FDJ,8437,13908.0,6,36205.0,2017,3,6
D.Pozzovivo,452,35,AG2R La Mondiale,10072,13909.0,7,36206.0,2017,3,7
A.Yates,20147,25,Orica - Scott,8440,13910.0,9,36207.0,2017,3,8
W.Poels,929,30,Team Sky,10086,13913.0,8,36207.0,2017,3,9
S.Oomen,16988,22,Team Sunweb,10087,13915.0,11,36212.0,2017,3,10
N.Haas,7208,28,Team Dimension Data,8435,13916.0,10,36212.0,2017,3,11
V.Nibali,133,33,Bahrain - Merida,10074,13916.0,12,36213.0,2017,3,12
G.Izagirre,872,30,Movistar Team,10081,13916.0,13,36213.0,2017,3,13
R.Costa,114,31,UAE Team Emirates,10089,13919.0,14,36216.0,2017,3,14
B.De Clercq,3052,31,Lotto - Soudal,10080,13921.0,15,36218.0,2017,3,15
V.Conti,20511,24,UAE Team Emirates,10089,13924.0,19,36221.0,2017,3,16
B.Jungels,6413,25,Quick-Step Floors,10083,13924.0,18,36221.0,2017,3,17
I.Zakarin,9128,28,Team Katusha,8441,13924.0,17,36221.0,2017,3,18
L.De Plus,27333,22,Quick-Step Floors,10083,13924.0,16,36221.0,2017,3,19
N.Oliveira,1008,28,Movistar Team,10081,13939.0,20,36236.0,2017,3,20
T.Marczynski,2281,33,Lotto - Soudal,10080,13942.0,21,36239.0,2017,3,21
D.Olivier,4588,25,LottoNL - Jumbo,8442,13947.0,22,36244.0,2017,3,22
J.Hirt,6269,26,CCC Sprandi Polkowice,10093,13951.0,23,36248.0,2017,3,23
D.Rosa,14122,28,Team Sky,10086,13951.0,24,36248.0,2017,3,24
L.León Sánchez,26,34,Astana Pro Team,10073,13973.0,25,36269.0,2017,3,25
M.Rutkiewicz,746,36,Wibatech - Fuji,8693,13978.0,26,36275.0,2017,3,26
I.Rovny,709,30,Gazprom - RusVelo,10098,13982.0,27,36279.0,2017,3,27
J.Haig,19784,24,Orica - Scott,8440,13995.0,28,36292.0,2017,3,28
G.Visconti,486,34,Bahrain - Merida,10074,14019.0,29,36316.0,2017,3,29
B.O'Connor,42186,22,Team Dimension Data,8435,14040.0,30,36337.0,2017,3,30
S.Spilak,147,31,Team Katusha,8441,14043.0,31,36340.0,2017,3,31
D.Quintana,25680,25,Movistar Team,10081,14049.0,32,36346.0,2017,3,32
P.Kochetkov,2320,31,Team Katusha,8441,14049.0,36,36346.0,2017,3,33
P.Vakoc,6266,25,Quick-Step Floors,10083,14049.0,34,36346.0,2017,3,34
F.Bidard,22267,25,AG2R La Mondiale,10072,14049.0,33,36346.0,2017,3,35
W.Anacona,6496,29,Movistar Team,10081,14049.0,35,36346.0,2017,3,36
M.Schachmann,16643,23,Quick-Step Floors,10083,14049.0,37,36346.0,2017,3,37
T.Van Garderen,799,29,BMC Racing Team,10075,14059.0,38,36356.0,2017,3,38
M.Mamykin,20705,23,Team Katusha,8441,14062.0,40,36372.0,2017,3,39
S.Armee,2503,32,Lotto - Soudal,10080,14062.0,39,36372.0,2017,3,40
G.Muhlberger,16578,23,Bora - Hansgrohe,10076,14078.0,41,36375.0,2017,3,41
S.Sánchez,202,39,BMC Racing Team,10075,14080.0,42,36377.0,2017,3,42
R.Dennis,2322,27,BMC Racing Team,10075,14080.0,43,36377.0,2017,3,43
E.Piaskowy,14134,26,Team Hurom,11090,14126.0,47,36423.0,2017,3,44
F.Gerts,20003,25,BMC Racing Team,10075,14126.0,44,36423.0,2017,3,45
A.Tolhoek,22143,23,LottoNL - Jumbo,8442,14126.0,45,36423.0,2017,3,46
J.Maison,17184,24,FDJ,8437,14126.0,46,36423.0,2017,3,47
D.Lozano Riba,6040,29,Team Novo Nordisk,8462,14129.0,53,36456.0,2017,3,48
J.Mejias,1948,34,Team Novo Nordisk,8462,14129.0,48,36426.0,2017,3,49
J.Joaquin Rojas,116,32,Movistar Team,10081,14139.0,49,36436.0,2017,3,50
P.Niemiec,1836,37,UAE Team Emirates,10089,14139.0,50,36436.0,2017,3,51
K.Bouwman,18564,24,LottoNL - Jumbo,8442,14153.0,51,36450.0,2017,3,52
R.Plaza,666,37,Orica - Scott,8440,14153.0,52,36450.0,2017,3,53
R.Power,27139,22,Orica - Scott,8440,14191.0,54,36488.0,2017,3,54
D.Villella,14126,26,Cannondale - Drapac,8434,14227.0,55,36524.0,2017,3,55
P.Cieslik,6096,31,Elkov - Author,8633,14231.0,56,36528.0,2017,3,56
S.Lagutin,899,36,Gazprom - RusVelo,10098,14240.0,57,36537.0,2017,3,57
J.Hernández,322,36,Trek - Segafredo,10088,14240.0,58,36537.0,2017,3,58
N.Berhane,6257,26,Team Dimension Data,8435,14240.0,59,36537.0,2017,3,59
M.Schlegel,16608,22,CCC Sprandi Polkowice,10093,14245.0,60,36542.0,2017,3,60
M.Mohoric,16687,23,UAE Team Emirates,10089,14250.0,61,36547.0,2017,3,61
R.Valls,886,30,Lotto - Soudal,10080,14258.0,62,36555.0,2017,3,62
H.Dupont,186,37,AG2R La Mondiale,10072,14278.0,63,36634.0,2017,3,63
C.Haga,9322,29,Team Sunweb,10087,14283.0,64,36664.0,2017,3,64
P.Brutt,557,35,Gazprom - RusVelo,10098,14418.0,66,36728.0,2017,3,65
J.Wallays,1276,28,Lotto - Soudal,10080,14418.0,70,36806.0,2017,3,66
S.Puccio,3929,28,Team Sky,10086,14418.0,65,36715.0,2017,3,67
E.Battaglin,2312,28,LottoNL - Jumbo,8442,14418.0,83,36994.0,2017,3,68
N.Dougall,16174,25,Team Dimension Data,8435,14418.0,67,36799.0,2017,3,69
F.Pellizotti,134,39,Bahrain - Merida,10074,14511.0,76,36808.0,2017,3,70
M.Montaguti,2145,33,AG2R La Mondiale,10072,14511.0,71,36807.0,2017,3,71
M.Golas,926,33,Team Sky,10086,14511.0,73,36808.0,2017,3,72
L.Mezgec,9234,29,Orica - Scott,8440,14511.0,80,36974.0,2017,3,73
M.Breschel,265,33,Astana Pro Team,10073,14511.0,69,36806.0,2017,3,74
C.Benedetti,3224,30,Bora - Hansgrohe,10076,14511.0,78,36909.0,2017,3,75
J.Bernard,17182,25,Trek - Segafredo,10088,14511.0,74,36808.0,2017,3,76
D.Novak,27210,22,Bahrain - Merida,10074,14511.0,77,36874.0,2017,3,77
Y.Reguigui,6584,27,Team Dimension Data,8435,14511.0,72,36808.0,2017,3,78
R.Sutherland,1206,35,Movistar Team,10081,14511.0,75,36808.0,2017,3,79
T.Skujins,3930,26,Cannondale - Drapac,8434,14511.0,68,36805.0,2017,3,80
D.Oss,777,30,BMC Racing Team,10075,14557.0,112,37160.0,2017,3,81
M.Belkov,2147,32,Team Katusha,8441,14557.0,79,36955.0,2017,3,82
P.Konrad,6245,26,Bora - Hansgrohe,10076,14572.0,81,36974.0,2017,3,83
J.Goncalves,6536,28,Team Katusha,8441,14694.0,82,36991.0,2017,3,84
B.Van Poppel,3187,29,Trek - Segafredo,10088,14706.0,84,37003.0,2017,3,85
L.Kämna,27289,21,Team Sunweb,10087,14721.0,87,37018.0,2017,3,86
R.Cavagna,27111,22,Quick-Step Floors,10083,14721.0,85,37018.0,2017,3,87
F.Beppu,190,34,Trek - Segafredo,10088,14721.0,88,37018.0,2017,3,88
G.Daniel,16708,23,Trek - Segafredo,10088,14721.0,115,37175.0,2017,3,89
M.Monfort,96,34,Lotto - Soudal,10080,14721.0,86,37018.0,2017,3,90
B.Lindeman,4001,28,LottoNL - Jumbo,8442,14738.0,105,37089.0,2017,3,91
A.Dowsett,1009,29,Movistar Team,10081,14738.0,117,37251.0,2017,3,92
T.Van Asbroeck,7579,27,Cannondale - Drapac,8434,14738.0,90,37035.0,2017,3,93
J.Debusschere,1966,28,Lotto - Soudal,10080,14738.0,91,37035.0,2017,3,94
A.Stachowiak,8081,28,Voster Uniwheels,10440,14738.0,89,37034.0,2017,3,95
K.Sbaragli,10862,27,Team Dimension Data,8435,14738.0,92,37035.0,2017,3,96
A.Losada,749,35,Team Katusha,8441,14745.0,97,37042.0,2017,3,97
B.De Backer,939,33,Team Sunweb,10087,14745.0,95,37042.0,2017,3,98
M.Keizer,1716,29,LottoNL - Jumbo,8442,14745.0,127,37425.0,2017,3,99
N.Denz,16817,23,AG2R La Mondiale,10072,14745.0,108,37104.0,2017,3,100
L.Wisniowski,6557,26,Team Sky,10086,14745.0,98,37042.0,2017,3,101
A.Porsev,2346,31,Gazprom - RusVelo,10098,14745.0,94,37042.0,2017,3,102
M.Paterski,783,31,CCC Sprandi Polkowice,10093,14745.0,124,37360.0,2017,3,103
O.Gatto,1973,32,Astana Pro Team,10073,14745.0,99,37042.0,2017,3,104
D.Fominykh,6234,26,Astana Pro Team,10073,14745.0,106,37099.0,2017,3,105
K.Gradek,6555,27,ONE Pro Cycling,10462,14745.0,93,37039.0,2017,3,106
K.Koren,782,31,Cannondale - Drapac,8434,14745.0,96,37042.0,2017,3,107
A.Ait El Abdia,16762,24,UAE Team Emirates,10089,14745.0,122,37337.0,2017,3,108
C.Planet,30361,24,Team Novo Nordisk,8462,14745.0,125,37365.0,2017,3,109
J.Tratnik,3050,27,CCC Sprandi Polkowice,10093,14745.0,110,37108.0,2017,3,110
J.Dombrowski,3356,26,Cannondale - Drapac,8434,14754.0,101,37051.0,2017,3,111
S.Reichenbach,6184,28,FDJ,8437,14754.0,104,37081.0,2017,3,112
A.Kurek,7585,29,CCC Sprandi Polkowice,10093,14754.0,103,37072.0,2017,3,113
F.Sisr,9006,24,CCC Sprandi Polkowice,10093,14754.0,100,37051.0,2017,3,114
N.Terpstra,29,33,Quick-Step Floors,10083,14754.0,111,37152.0,2017,3,115
E.Shalunov,6381,25,Gazprom - RusVelo,10098,14754.0,116,37243.0,2017,3,116
M.Boaro,3096,30,Bahrain - Merida,10074,14763.0,102,37060.0,2017,3,117
R.Ferrari,2144,34,UAE Team Emirates,10089,14810.0,109,37107.0,2017,3,118
N.Bonifazio,16823,24,Bahrain - Merida,10074,14810.0,107,37104.0,2017,3,119
L.Manzin,5811,23,FDJ,8437,14810.0,126,37404.0,2017,3,120
S.Holst Enger,7330,24,AG2R La Mondiale,10072,14824.0,128,37450.0,2017,3,121
J.Fröhlinger,32,32,Team Sunweb,10087,14877.0,119,37266.0,2017,3,122
M.Moser,7565,27,Astana Pro Team,10073,14877.0,120,37306.0,2017,3,123
C.Ewan,16573,23,Orica - Scott,8440,14877.0,114,37168.0,2017,3,124
D.Van Poppel,7730,24,Team Sky,10086,14877.0,113,37164.0,2017,3,125
A.Nibali,20616,25,Bahrain - Merida,10074,14884.0,123,37338.0,2017,3,126
T.Farrar,53,33,Team Dimension Data,8435,14892.0,121,37321.0,2017,3,127
S.Modolo,1579,30,UAE Team Emirates,10089,14976.0,118,37263.0,2017,3,128
F.De Tier,22679,25,LottoNL - Jumbo,8442,15332.0,130,37629.0,2017,3,129
C.Williams,7632,36,Team Novo Nordisk,8462,15332.0,146,37930.0,2017,3,130
A.Peron,23358,29,Team Novo Nordisk,8462,15336.0,148,38157.0,2017,3,131
J.Henttala,11899,26,Team Novo Nordisk,8462,15336.0,137,37693.0,2017,3,132
M.Fournier,19766,23,FDJ,8437,15336.0,140,37790.0,2017,3,133
E.Baska,16694,23,Bora - Hansgrohe,10076,15336.0,134,37633.0,2017,3,134
P.Franczak,11010,26,Team Hurom,11090,15336.0,132,37633.0,2017,3,135
R.Minali,33307,22,Astana Pro Team,10073,15336.0,131,37633.0,2017,3,136
I.Boswell,3353,26,Team Sky,10086,15336.0,147,37934.0,2017,3,137
M.Coledan,7574,29,Trek - Segafredo,10088,15336.0,145,37927.0,2017,3,138
M.Walscheid,9210,24,Team Sunweb,10087,15336.0,129,37629.0,2017,3,139
M.Verschoor,3210,32,Team Novo Nordisk,8462,15336.0,138,37734.0,2017,3,140
P.Bernas,6553,27,Domin Sport,9087,15336.0,150,38441.0,2017,3,141
A.Tsatevitch,6528,28,Gazprom - RusVelo,10098,15336.0,133,37633.0,2017,3,142
R.Tleubayev,2531,30,Astana Pro Team,10073,15336.0,135,37633.0,2017,3,143
A.Saramotins,813,35,Bora - Hansgrohe,10076,15336.0,149,38259.0,2017,3,144
A.Banaszek,37464,20,CCC Sprandi Polkowice,10093,15336.0,139,37750.0,2017,3,145
C.Riblon,188,36,AG2R La Mondiale,10072,15336.0,141,37790.0,2017,3,146
R.Maikin,14004,27,Gazprom - RusVelo,10098,15345.0,136,37642.0,2017,3,147
K.Reza,2995,29,FDJ,8437,15388.0,143,37824.0,2017,3,148
D.Martinelli,14717,24,Quick-Step Floors,10083,15519.0,142,37816.0,2017,3,149
D.Hoelgaard,11190,24,FDJ,8437,15519.0,144,37886.0,2017,3,150
S.Bewley,704,30,Orica - Scott,8440,999999.0,999,999999.0,2017,3,999
B.Hermans,705,31,BMC Racing Team,10075,999999.0,999,999999.0,2017,3,999
C.Ewan,16573,23,Orica - Scott,8440,20329.0,108,57487.0,2017,4,1
D.Van Poppel,7730,24,Team Sky,10086,20329.0,107,57487.0,2017,4,2
P.Sagan,784,27,Bora - Hansgrohe,10076,20329.0,1,56507.0,2017,4,3
B.Van Poppel,3187,29,Trek - Segafredo,10088,20329.0,82,57332.0,2017,4,4
S.Modolo,1579,30,UAE Team Emirates,10089,20329.0,116,57592.0,2017,4,5
L.Manzin,5811,23,FDJ,8437,20329.0,123,57733.0,2017,4,6
T.Van Asbroeck,7579,27,Cannondale - Drapac,8434,20329.0,87,57364.0,2017,4,7
E.Battaglin,2312,28,LottoNL - Jumbo,8442,20329.0,81,57323.0,2017,4,8
A.Banaszek,37464,20,CCC Sprandi Polkowice,10093,20329.0,139,58079.0,2017,4,9
R.Ferrari,2144,34,UAE Team Emirates,10089,20329.0,103,57436.0,2017,4,10
A.Porsev,2346,31,Gazprom - RusVelo,10098,20329.0,90,57371.0,2017,4,11
F.Gerts,20003,25,BMC Racing Team,10075,20329.0,42,56752.0,2017,4,12
J.Debusschere,1966,28,Lotto - Soudal,10080,20329.0,88,57364.0,2017,4,13
M.Walscheid,9210,24,Team Sunweb,10087,20329.0,129,57958.0,2017,4,14
N.Bonifazio,16823,24,Bahrain - Merida,10074,20329.0,101,57433.0,2017,4,15
R.Minali,33307,22,Astana Pro Team,10073,20329.0,131,57962.0,2017,4,16
J.Joaquin Rojas,116,32,Movistar Team,10081,20329.0,47,56765.0,2017,4,17
P.Franczak,11010,26,Team Hurom,11090,20329.0,132,57962.0,2017,4,18
Y.Reguigui,6584,27,Team Dimension Data,8435,20329.0,66,57137.0,2017,4,19
G.Muhlberger,16578,23,Bora - Hansgrohe,10076,20329.0,39,56704.0,2017,4,20
N.Haas,7208,28,Team Dimension Data,8435,20329.0,10,56541.0,2017,4,21
F.Beppu,190,34,Trek - Segafredo,10088,20329.0,84,57347.0,2017,4,22
T.Marczynski,2281,33,Lotto - Soudal,10080,20329.0,21,56568.0,2017,4,23
S.Holst Enger,7330,24,AG2R La Mondiale,10072,20329.0,125,57779.0,2017,4,24
P.Kochetkov,2320,31,Team Katusha,8441,20329.0,33,56675.0,2017,4,25
R.Majka,3991,28,Bora - Hansgrohe,10076,20329.0,3,56523.0,2017,4,26
L.Mezgec,9234,29,Orica - Scott,8440,20329.0,78,57303.0,2017,4,27
W.Poels,929,30,Team Sky,10086,20329.0,8,56536.0,2017,4,28
I.Rovny,709,30,Gazprom - RusVelo,10098,20329.0,27,56608.0,2017,4,29
V.Nibali,133,33,Bahrain - Merida,10074,20329.0,12,56542.0,2017,4,30
D.Pozzovivo,452,35,AG2R La Mondiale,10072,20329.0,7,56535.0,2017,4,31
D.Oss,777,30,BMC Racing Team,10075,20329.0,109,57489.0,2017,4,32
M.Rutkiewicz,746,36,Wibatech - Fuji,8693,20329.0,26,56604.0,2017,4,33
D.Rosa,14122,28,Team Sky,10086,20329.0,24,56577.0,2017,4,34
A.Saramotins,813,35,Bora - Hansgrohe,10076,20329.0,148,58588.0,2017,4,35
W.Kelderman,2165,26,Team Sunweb,10087,20329.0,4,56527.0,2017,4,36
J.Haig,19784,24,Orica - Scott,8440,20329.0,28,56621.0,2017,4,37
D.Martinelli,14717,24,Quick-Step Floors,10083,20329.0,140,58145.0,2017,4,38
E.Baska,16694,23,Bora - Hansgrohe,10076,20329.0,134,57962.0,2017,4,39
T.Jelte Slagter,1714,28,Cannondale - Drapac,8434,20329.0,5,56532.0,2017,4,40
A.Tolhoek,22143,23,LottoNL - Jumbo,8442,20329.0,43,56752.0,2017,4,41
R.Costa,114,31,UAE Team Emirates,10089,20329.0,14,56545.0,2017,4,42
S.Puccio,3929,28,Team Sky,10086,20329.0,62,57044.0,2017,4,43
G.Izagirre,872,30,Movistar Team,10081,20329.0,13,56542.0,2017,4,44
D.Quintana,25680,25,Movistar Team,10081,20329.0,31,56675.0,2017,4,45
B.De Clercq,3052,31,Lotto - Soudal,10080,20329.0,15,56547.0,2017,4,46
K.Bouwman,18564,24,LottoNL - Jumbo,8442,20329.0,48,56779.0,2017,4,47
M.Schachmann,16643,23,Quick-Step Floors,10083,20329.0,36,56675.0,2017,4,48
J.Goncalves,6536,28,Team Katusha,8441,20329.0,80,57320.0,2017,4,49
L.De Plus,27333,22,Quick-Step Floors,10083,20329.0,16,56550.0,2017,4,50
